"long","lat","bio1","bio12"
-68.6458333330035,-20.0208333335945,2.41683292388916,126
-67.5208333329945,-26.2291666669775,10.1113300323486,59
-67.6874999996625,-20.1875000002625,7.32350015640259,159
-67.1458333329915,-22.1458333336115,5.10316705703735,102
-69.1041666663405,-16.3958333335655,7.18650007247925,870
-69.6874999996785,-28.4375000003285,-3.44933295249939,149
-71.6041666663605,-15.9791666668955,7.9921669960022,303
-70.3124999996835,-17.2291666669055,7.70349979400635,256
-65.5208333329785,-23.8541666669585,12.7086696624756,281
-67.7708333329965,-18.7708333335845,8.25533294677734,247
-72.1458333330315,-15.1458333335555,2.09349989891052,703
-69.7291666663455,-28.4791666669955,1.05833303928375,118
-68.1874999996665,-17.1875000002385,8.26183319091797,464
-76.3958333330655,-10.1458333335155,5.78433322906494,1143
-68.5208333330025,-23.3541666669545,13.9195003509521,23
-68.8958333330055,-28.1458333336595,0.478166699409485,117
-67.7291666663295,-19.1875000002545,8.46100044250488,200
-77.2708333330725,-8.7291666668375,15.6794996261597,697
-68.9791666663395,-28.3541666669945,-1.18166697025299,126
-68.3124999996675,-28.7291666669975,14.0286703109741,119
-71.7291666663615,-13.9791666668795,10.8471698760986,750
-70.8541666663545,-14.6875000002185,5.95083284378052,825
-67.6458333329955,-23.5208333336225,4.41633319854736,71
-68.4791666663355,-26.4375000003125,-0.594833374023438,102
-67.8958333329975,-23.8125000002915,8.56166553497314,48
-68.9791666663395,-18.1458333335795,5.15833282470703,364
-69.2291666663415,-17.3125000002395,7.14583301544189,428
-67.9791666663315,-18.9791666669195,8.3618335723877,207
-67.5208333329945,-20.1458333335955,7.631667137146,167
-74.1041666663805,-12.9791666668715,7.15450000762939,1012
-74.6458333330515,-13.1458333335395,6.32450008392334,883
-70.6874999996865,-16.7291666669015,9.65583324432373,253
-67.7291666663295,-23.6875000002905,3.43566703796387,74
-67.3958333329935,-26.6875000003145,7.47149991989136,91
-67.5208333329945,-21.5208333336065,6.68483304977417,79
-68.9791666663395,-28.9375000003325,5.90416717529297,112
-75.6041666663925,-13.2708333335405,13.9114999771118,256
-66.6458333329875,-25.5208333336385,8.03166675567627,108
-69.3541666663425,-17.0208333335705,6.61999988555908,508
-67.8541666663305,-19.6041666669245,8.11966609954834,147
-71.3958333330255,-13.4791666668755,5.75283288955688,835
-73.9374999997125,-15.2708333335565,7.19099998474121,508
-69.6458333330115,-14.6875000002185,4.45900011062622,907
-73.1458333330395,-15.6458333335595,11.9733295440674,195
-78.1041666664125,-8.0208333334985,10.6750001907349,759
-69.2708333330085,-18.4791666669155,4.14716720581055,297
